,scores
5298,999783.0
5299,-526.0
5300,999630.0
5301,998684.0
5302,999783.0
5303,999686.0
5304,-2800.0
5305,998558.0
5306,999787.0
5307,998432.0
5308,998970.0
5309,998462.0
5310,998751.0
5311,999163.0
5312,998957.0
5313,998738.0
5314,998173.0
5315,999642.0
5316,998894.0
5317,998605.0
5318,999403.0
5319,998929.0
5320,999748.0
5321,998894.0
5322,999282.0
5323,999769.0
5324,999714.0
5325,998656.0
5326,998684.0
5327,999143.0
5328,999796.0
5329,999776.0
5330,998782.0
5331,999790.0
5332,999108.0
5333,998523.0
5334,999712.0
5335,999743.0
5336,999633.0
5337,998957.0
5338,998299.0
5339,999643.0
5340,998507.0
5341,999720.0
5342,999652.0
5343,999736.0
5344,999769.0
5345,998761.0
5346,999525.0
5347,999225.0
5348,999175.0
5349,998559.0
5350,998642.0
5351,998683.0
5352,998719.0
5353,998593.0
5354,999799.0
5355,998992.0
5356,998793.0
5357,999755.0
5358,998404.0
5359,998467.0
5360,999741.0
5361,998733.0
5362,999699.0
5363,998572.0
5364,999693.0
5365,999727.0
5366,999713.0
5367,-2808.0
5368,998794.0
5369,997959.0
5370,999776.0
5371,998721.0
5372,999491.0
5373,999721.0
5374,998691.0
5375,999718.0
5376,998537.0
5377,-2908.0
5378,998299.0
5379,999769.0
5380,998516.0
5381,999680.0
5382,998831.0
5383,999777.0
5384,-2542.0
5385,-1019.0
5386,999762.0
5387,999697.0
5388,999130.0
5389,999556.0
5390,998519.0
5391,999013.0
5392,999423.0
5393,999089.0
5394,998851.0
5395,998992.0
5396,998422.0
5397,999636.0
5398,998278.0
5399,999790.0
5400,998586.0
5401,998431.0
5402,999783.0
5403,999670.0
5404,998502.0
5405,998600.0
5406,998971.0
5407,999749.0
5408,998390.0
5409,999748.0
5410,998647.0
5411,-2680.0
5412,998674.0
5413,998597.0
5414,998547.0
5415,-2572.0
5416,999388.0
5417,998910.0
5418,998460.0
5419,999463.0
5420,998467.0
5421,998607.0
5422,999250.0
5423,999759.0
5424,999769.0
5425,998215.0
5426,998494.0
5427,999783.0
5428,999732.0
5429,998264.0
5430,999741.0
5431,999776.0
5432,999790.0
5433,998531.0
5434,998222.0
5435,998297.0
5436,999611.0
5437,998540.0
5438,999715.0
5439,999062.0
5440,997795.0
5441,999678.0
5442,998523.0
5443,999663.0
5444,998747.0
5445,998727.0
5446,998787.0
5447,999685.0
5448,999790.0
5449,998376.0
5450,999748.0
5451,999761.0
5452,998956.0
5453,998336.0
5454,999702.0
5455,998809.0
5456,998656.0
5457,998851.0
5458,998633.0
5459,998327.0
5460,999754.0
5461,998497.0
5462,999774.0
5463,-2086.0
5464,999783.0
5465,999663.0
5466,999790.0
5467,999090.0
5468,998944.0
5469,999596.0
5470,998558.0
5471,998572.0
5472,998992.0
5473,999724.0
5474,998250.0
5475,999773.0
5476,999375.0
5477,999769.0
5478,999034.0
5479,999677.0
5480,999700.0
5481,999727.0
5482,998708.0
5483,999790.0
5484,998522.0
5485,999759.0
5486,999374.0
5487,998598.0
5488,999710.0
5489,999699.0
5490,999722.0
5491,998481.0
5492,998310.0
5493,998852.0
5494,998425.0
5495,998824.0
5496,998999.0
5497,999755.0
5498,999741.0
5499,999574.0
5500,999720.0
5501,999696.0
5502,998726.0
5503,998887.0
5504,998958.0
5505,999772.0
5506,999790.0
5507,998956.0
5508,998983.0
5509,999783.0
5510,998781.0
5511,998316.0
5512,998099.0
5513,999753.0
5514,998866.0
5515,999765.0
5516,999426.0
5517,999769.0
5518,999367.0
5519,999015.0
5520,999020.0
5521,999067.0
5522,998850.0
5523,999790.0
5524,999241.0
5525,998607.0
5526,999401.0
5527,997876.0
5528,999783.0
5529,999776.0
5530,998647.0
5531,999714.0
5532,999765.0
5533,998481.0
5534,999769.0
5535,998033.0
5536,998819.0
5537,999645.0
5538,999735.0
5539,999035.0
5540,999325.0
5541,999695.0
5542,998727.0
5543,999760.0
5544,998103.0
5545,999718.0
5546,999770.0
5547,999783.0
5548,998677.0
5549,999783.0
5550,998791.0
5551,999082.0
5552,998649.0
5553,999721.0
5554,998780.0
5555,-2966.0
5556,999655.0
5557,-2626.0
5558,998662.0
5559,998768.0
5560,999728.0
5561,999767.0
5562,998938.0
5563,999069.0
5564,998915.0
5565,-2156.0
5566,999501.0
5567,999751.0
5568,998313.0
5569,999466.0
5570,999778.0
5571,998509.0
5572,998895.0
5573,998991.0
5574,999783.0
5575,998860.0
5576,999783.0
5577,998761.0
5578,998945.0
5579,999592.0
5580,999626.0
5581,999738.0
5582,999783.0
5583,999790.0
5584,999734.0
5585,999783.0
5586,998705.0
5587,999766.0
5588,999109.0
5589,999550.0
5590,999736.0
